TreeID,qSpecies,qSiteInfo,Latitude,Longitude
196539,Prunus x yedoensis :: Yoshino Cherry,Sidewalk: Curb side : Cutout,37.76478946,-122.4013409
182893,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.73597781,-122.5041408
46329,Schinus terebinthifolius :: Brazilian Pepper,Sidewalk: Curb side : Cutout,37.77240989,-122.4540997
14654,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.77970372,-122.4227814
132548,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.80383535,-122.441736
14759,Rhaphiolepis indica :: India Hawthorn,Sidewalk: Curb side : Cutout,37.7790717,-122.4278616
59143,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.77554046,-122.4702528
15226,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.77677746,-122.4137554
3589,Quercus ilex :: Holly Oak,Sidewalk: Curb side : Cutout,37.74151444,-122.3789335
5699,Cordyline australis :: Dracena Palm,Sidewalk: Curb side : Cutout,37.74432772,-122.4242963
175711,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Curb side : Cutout,37.73273361,-122.4105136
181920,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.74263911,-122.4884771
214667,Melaleuca quinquenervia :: Cajeput,Sidewalk: Curb side : Cutout,37.74697619,-122.4732918
29019,Fraxinus oxycarpa 'Raywood' :: Raywood Ash,Sidewalk: Curb side : Cutout,37.77469802,-122.4153105
205500,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.75433936,-122.4760894
109189,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.77950505,-122.5071888
223951,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,Sidewalk: Curb side : Yard,37.75567576,-122.428915
241356,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,Sidewalk: Curb side : Cutout,37.74943544,-122.4104482
65830,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.8064169,-122.4366294
179045,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.72774752,-122.4380138
25280,Washingtonia robusta :: Mexican Fan Palm,Sidewalk: Curb side : Cutout,37.72601237,-122.4639032
56605,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.7819034,-122.4855244
23123,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.7485077,-122.4211327
198388,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.78306214,-122.405081
190494,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.78467364,-122.3910388
187374,Syzygium paniculatum :: Brush Cherry,Sidewalk: Property side : Yard,37.74526348,-122.4944033
232813,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.76463634,-122.4280397
47511,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.73155069,-122.429634
35375,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.76036713,-122.4051683
129160,Juniperus chinensis :: Juniper,Sidewalk: Property side : Yard,37.78573596,-122.4526956
182091,Ilex spp :: Holly Species,Sidewalk: Curb side : Cutout,37.7407902,-122.4826212
104806,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.73595077,-122.4347158
14025,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.77819998,-122.4152224
196871,Pyrus calleryana :: Ornamental Pear,Sidewalk: Curb side : Cutout,37.77924338,-122.4058574
164230,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.74276762,-122.4736069
250746,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Yard,37.78517666,-122.4902451
112550,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.79812757,-122.4052991
50327,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78281309,-122.4034799
184173,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.75622771,-122.4928079
90384,Pyrus kawakamii :: Evergreen Pear,Sidewalk: Curb side : Cutout,37.77409484,-122.4200014
207727,Eriobotrya japonica :: Edible Loquat,Sidewalk: Property side : Yard,37.71756221,-122.4652643
191116,Liquidambar styraciflua :: American Sweet Gum,Sidewalk: Curb side : Cutout,37.75757252,-122.3933196
70515,Pyrus calleryana :: Ornamental Pear,Sidewalk: Curb side : Cutout,37.79323408,-122.421967
51396,Washingtonia robusta :: Mexican Fan Palm,Sidewalk: Curb side : Cutout,37.77290203,-122.4169068
72522,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',Sidewalk: Curb side : Cutout,37.71563561,-122.442502
231875,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.77073099,-122.4327513
122311,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78411071,-122.4782262
176941,Laurus nobilis :: Sweet Bay: Grecian Laurel,Sidewalk: Curb side : Cutout,37.71361533,-122.3993451
60603,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.77537924,-122.4310189
10642,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.7759293,-122.4309652
232422,Nerium oleander :: Oleander,Sidewalk: Curb side : Cutout,37.75253454,-122.4411484
132530,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.8017366,-122.4435667
132411,Pittosporum tenuifolium :: Tawhiwhi Pittosporum,Sidewalk: Curb side : Cutout,37.80519853,-122.4462258
231768,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.74852155,-122.4314952
210772,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.76221168,-122.4633753
142449,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Property side : Yard,37.78581006,-122.4529803
128445,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Pot,37.79263448,-122.4019286
199820,Tristania conferta ::,Sidewalk: Curb side : Cutout,37.72420929,-122.3883068
82131,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.72621413,-122.4314169
97976,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.73070447,-122.4127111
189360,Cordyline australis :: Dracena Palm,Sidewalk: Curb side : Cutout,37.73647368,-122.3808387
197922,Tilia cordata :: Littleleaf Linden,Sidewalk: Curb side : Cutout,37.79096158,-122.3956891
260859,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.77517113,-122.4930575
67562,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.75498481,-122.4024278
92721,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.78887235,-122.4481837
122304,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.7767015,-122.4739384
4014,Ficus nitida :: Laurel Fig,Sidewalk: Curb side : Cutout,37.7721904,-122.4442213
128499,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Pot,37.79211534,-122.4001862
234751,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.76270831,-122.4436867
29388,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.71956696,-122.3924821
197069,Pyrus kawakamii :: Evergreen Pear,Sidewalk: Curb side : Cutout,37.76336108,-122.4058772
130784,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.79482563,-122.4378326
98259,Geijera parviflora :: Australian Willow,Sidewalk: Curb side : Cutout,37.76536493,-122.4153477
136364,Schefflera species :: Umbrella tree,Sidewalk: Property side : Yard,37.80440221,-122.4368529
11643,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.72874601,-122.472144
235776,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.76693325,-122.4164419
178511,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.70928978,-122.4145053
192099,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.77051301,-122.4062453
122955,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78442582,-122.4676655
83272,Syagrus romanzoffianum :: Queen Palm,Sidewalk: Curb side : Cutout,37.73864071,-122.504472
139378,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78434245,-122.4400737
207885,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.76374482,-122.4597715
49397,Pyrus kawakamii :: Evergreen Pear,Sidewalk: Curb side : Cutout,37.79582437,-122.4133877
108464,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.75766972,-122.3917548
67534,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.78981798,-122.4184146
237250,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.76389529,-122.4445206
116197,Quercus agrifolia :: Coast Live Oak,Sidewalk: Curb side : Cutout,37.73725626,-122.4097254
140592,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.77822957,-122.4332908
178292,Pinus radiata :: Monterey Pine,Sidewalk: Property side : Yard,37.714083,-122.4750721
176920,Laurus nobilis :: Sweet Bay: Grecian Laurel,Sidewalk: Curb side : Yard,37.71854581,-122.4383334
207400,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.75746547,-122.472896
3010,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78894678,-122.4342549
250885,Syagrus romanzoffianum :: Queen Palm,Sidewalk: Curb side : Yard,37.78535316,-122.4894936
11381,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.73750649,-122.385658
119167,Myoporum laetum :: Myoporum,Sidewalk: Curb side : Cutout,37.77489666,-122.5100772
99167,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.79027878,-122.4323485
78274,Crataegus phaenopyrum :: Washington Hawthorn,Sidewalk: Curb side : Cutout,37.72803669,-122.3939637
101876,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.79957546,-122.4351699
229052,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.75493682,-122.4261408
51093,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.73510363,-122.4028123
62063,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.79752994,-122.4022306
210090,Melaleuca linariifolia :: Flaxleaf Paperbark,Sidewalk: Curb side : Cutout,37.73306314,-122.4404927
124052,Crataegus phaenopyrum :: Washington Hawthorn,Sidewalk: Curb side : Cutout,37.77440753,-122.4690942
194624,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.78043112,-122.4021041
204996,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.73448105,-122.4384491
9164,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.77998671,-122.4839753
48537,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.78840219,-122.4118914
112426,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.7914983,-122.4417397
33336,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.79835287,-122.4261452
135049,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.80767717,-122.4075592
189661,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.75645962,-122.3879549
149739,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,Sidewalk: Curb side : Cutout,37.76186828,-122.4053132
228615,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.73677615,-122.4253855
26418,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.73301454,-122.3872681
14028,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.77847233,-122.4152469
77217,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Curb side : Cutout,37.73029437,-122.4487679
28093,Pyrus calleryana 'New Bradford' :: New Bradford Pear,Sidewalk: Curb side : Cutout,37.77417201,-122.4374976
196670,Pyrus calleryana :: Ornamental Pear,Sidewalk: Curb side : Cutout,37.78633418,-122.3968246
47721,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.79674798,-122.4376787
140395,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.78278764,-122.4276111
15199,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.77888219,-122.4114764
52427,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.78966607,-122.4272955
213149,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.7237033,-122.4600308
49628,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,Sidewalk: Curb side : Cutout,37.7719817,-122.4165932
11369,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.73749155,-122.3853414
124823,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Property side : Yard,37.80534302,-122.4413848
15420,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.76359117,-122.4196261
30895,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.73946096,-122.416447
1975,Melaleuca quinquenervia :: Cajeput,Sidewalk: Curb side : Cutout,37.7331821,-122.3808108
17747,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.78921754,-122.4230973
7332,Pyrus kawakamii :: Evergreen Pear,Sidewalk: Curb side : Cutout,37.7885029,-122.4336708
142089,Tristania conferta ::,Sidewalk: Curb side : Cutout,37.77516465,-122.4369499
226712,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.7547339,-122.407411
30764,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.72915999,-122.3909265
18001,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.78710539,-122.4397608
16519,Ceratonia siliqua :: Carob,Sidewalk: Curb side : Cutout,37.74266206,-122.3858683
215585,Ulmus pumila :: Siberian Elm,Sidewalk: Curb side : Yard,37.72530228,-122.4719597
175897,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.72116943,-122.4265201
231388,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.73648903,-122.4109867
138735,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.7852679,-122.4402157
207376,Ligustrum lucidum :: Glossy Privet,Sidewalk: Property side : Yard,37.76530082,-122.4716868
179203,Pyrus calleryana :: Ornamental Pear,Sidewalk: Property side : Yard,37.71131519,-122.4219669
20270,Acacia longifolia :: Golden Wattle,Sidewalk: Curb side : Cutout,37.80651643,-122.4102139
193300,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.72944099,-122.3827512
89499,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.7776949,-122.4966398
188876,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Curb side : Cutout,37.75966562,-122.403234
130347,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.80490538,-122.4045865
233628,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.75444837,-122.4121885
108198,Myoporum laetum :: Myoporum,Sidewalk: Curb side : Cutout,37.73403162,-122.4441853
142495,Prunus domestica 'Mariposa' :: Mariposa Plum,Sidewalk: Curb side : Cutout,37.80062952,-122.407211
176609,Juniperus chinensis :: Juniper,Sidewalk: Property side : Yard,37.71555073,-122.447612
242537,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.75928285,-122.4148308
226186,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.74080689,-122.4126916
32117,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.76445089,-122.4311014
23742,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,Sidewalk: Curb side : Cutout,37.77847311,-122.429793
198430,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.7655204,-122.4066306
224090,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.77157537,-122.4276165
2497,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.74379902,-122.3846635
189612,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Yard,37.77653153,-122.4048214
196434,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.76205148,-122.4063732
117593,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.77683621,-122.4237729
15568,Washingtonia robusta :: Mexican Fan Palm,Sidewalk: Curb side : Cutout,37.75089342,-122.418447
61446,Rhamnus alaternus :: Italian Buckthorn,Sidewalk: Curb side : Cutout,37.78475704,-122.4797917
19213,Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,Sidewalk: Curb side : Cutout,37.76916757,-122.4351386
190026,Chamaerops humilis :: Mediterranean Fan Palm,Sidewalk: Curb side : Cutout,37.76991994,-122.389554
21967,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.75690788,-122.3883071
129697,Liquidambar styraciflua :: American Sweet Gum,Sidewalk: Curb side : Cutout,37.79069836,-122.4419979
122515,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,Sidewalk: Curb side : Cutout,37.76082535,-122.421694
244298,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.77537938,-122.424089
11092,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.79846585,-122.4189684
123630,Persea indica :: Indian Bay,Sidewalk: Curb side : Cutout,37.78626153,-122.4593431
244246,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.77400303,-122.4236263
78459,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.73419183,-122.4769857
187399,Pittosporum crassifolium :: Karo Tree,Sidewalk: Property side : Yard,37.74731336,-122.4945346
127743,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.79351804,-122.4161396
219728,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.76353278,-122.4128436
179356,Quercus ilex :: Holly Oak,Sidewalk: Property side : Yard,37.71047417,-122.4168926
182599,Cordyline australis :: Dracena Palm,Sidewalk: Curb side : Cutout,37.75145736,-122.4912509
239101,Pyrus calleryana :: Ornamental Pear,Sidewalk: Curb side : Cutout,37.73852455,-122.4127828
190546,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.7708322,-122.4005679
3597,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.74178227,-122.3793987
111599,Quercus lobata :: Valley Oak,Sidewalk: Curb side : Cutout,37.72288071,-122.4837352
191460,Ligustrum lucidum :: Glossy Privet,Sidewalk: Property side : Yard,37.79063743,-122.393623
189657,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.75759036,-122.3881252
248860,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.76834356,-122.41665
220444,Acer rubrum :: Red Maple,Sidewalk: Curb side : Cutout,37.75401167,-122.4091339
194473,Pinus radiata :: Monterey Pine,Sidewalk: Property side : Yard,37.75912242,-122.3911751
130787,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.79430355,-122.4353474
43146,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,Sidewalk: Curb side : Cutout,37.72628129,-122.421536
238605,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.74917561,-122.4413737
115309,Prunus x yedoensis :: Yoshino Cherry,Sidewalk: Curb side : Cutout,37.77601353,-122.4263366
20168,Pittosporum spp :: Pittosporum spp,Sidewalk: Curb side : Cutout,37.78003317,-122.4338209
248691,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.76225556,-122.4478226
20848,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.75336688,-122.4950935
254477,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.76254206,-122.4639918
142152,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78125899,-122.4557624
242324,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.7539829,-122.4214301
222379,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Curb side : Cutout,37.76078942,-122.4356311
193413,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,Sidewalk: Curb side : Cutout,37.76216219,-122.4044899
14984,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.74024585,-122.3851712
13286,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.79873332,-122.4439341
213009,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.75710862,-122.4680626
236513,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.73645283,-122.4116191
12740,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.78603566,-122.4772951
225184,Chamaerops humilis :: Mediterranean Fan Palm,Sidewalk: Curb side : Cutout,37.76487273,-122.4164023
134595,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.79196566,-122.4141407
141673,Pyrus calleryana :: Ornamental Pear,Sidewalk: Curb side : Cutout,37.77817606,-122.4513693
227202,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.73722365,-122.4216448
136838,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.79275304,-122.4311558
224836,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.75250588,-122.4264621
84146,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.77523372,-122.4627148
142140,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.78148581,-122.4539131
140258,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.77388139,-122.4469997
14388,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.76288262,-122.43456
77635,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.7290064,-122.4192241
134394,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78083528,-122.4237108
138744,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.78533817,-122.4460533
2341,Liquidambar styraciflua :: American Sweet Gum,Sidewalk: Curb side : Cutout,37.75650988,-122.4095908
185153,Cupressus macrocarpa :: Monterey Cypress,Sidewalk: Property side : Yard,37.73866599,-122.4939527
89165,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.78311601,-122.3982624
9711,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.77799792,-122.4234719
11627,Ulmus pumila :: Siberian Elm,Sidewalk: Curb side : Cutout,37.7310237,-122.4719187
224059,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.76427651,-122.4338669
235785,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.76901198,-122.4208221
12714,Prunus blireiana :: Flowering Plum,Sidewalk: Curb side : Cutout,37.78609342,-122.4756501
13207,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.79956483,-122.4373822
18702,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.74401758,-122.4131666
186378,Pittosporum crassifolium :: Karo Tree,Sidewalk: Property side : Yard,37.75216518,-122.495478
245346,Syagrus romanzoffianum :: Queen Palm,Sidewalk: Curb side : Cutout,37.75540921,-122.4315084
64965,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.79903631,-122.4271782
193542,Melaleuca nesophila :: Pink Melaleuca,Sidewalk: Curb side : Cutout,37.75804775,-122.3875262
179839,Taxus baccata :: Irish Yew,Sidewalk: Property side : Yard,37.72960727,-122.4332307
38369,Leptospermum laevigatum :: Australian Tea Tree,Sidewalk: Curb side : Cutout,37.75650596,-122.5082962
36810,Rhaphiolepis indica :: India Hawthorn,Sidewalk: Curb side : Cutout,37.72180621,-122.3912943
127041,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.80253811,-122.4457881
175369,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Yard,37.71213875,-122.4645474
229241,Magnolia doltsopa :: Himalayan Magnolia,Sidewalk: Curb side : Cutout,37.74133239,-122.4108361
49573,Magnolia x soulangiana :: Saucer Magnolia,Sidewalk: Curb side : Cutout,37.7563416,-122.398753
191119,Liquidambar styraciflua :: American Sweet Gum,Sidewalk: Curb side : Cutout,37.76321516,-122.3945464
213006,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.75771949,-122.4679435
140971,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.7820216,-122.442937
9891,Eucalyptus sideroxylon :: Red Ironbark,Sidewalk: Curb side : Cutout,37.78920335,-122.4253857
266528,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.77890536,-122.4377919
197454,Robinia x ambigua 'Purple Robe' :: Purple Robe Locust,Sidewalk: Curb side : Cutout,37.77694483,-122.4118585
125334,Acer circinatum :: Vine Maple,Sidewalk: Property side : Yard,37.80262443,-122.4434961
261746,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,Sidewalk: Curb side : Yard,37.76303428,-122.4014659
207823,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.72910325,-122.4485911
221864,Agonis flexuosa :: Peppermint Willow,Sidewalk: Curb side : Cutout,37.73520372,-122.4322546
7052,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.77366294,-122.4401762
31988,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.78603969,-122.4625746
130903,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.79150187,-122.4106722
